Date,State,Min Temp (K),Max Temp (K),Max Wind Speed (m/s),Afternoon Humidity,Afternoon Pressure,Morning Temp,Afternoon Temp,Total Precipitation
2008-11-24,NSW,286.75,295.45,,49.0,1005.1,292.84999999999997,293.84999999999997,NA
2008-11-25,NSW,288.65,294.95,,63.0,1015.3,291.65,292.45,NA
2008-11-26,NSW,289.54999999999995,294.95,,55.0,1014.1,291.65,292.34999999999997,NA
2008-11-27,NSW,289.04999999999995,296.75,,64.0,1008.9,294.95,295.84999999999997,NA
2008-11-28,NSW,292.65,297.75,,75.0,1003.9,296.04999999999995,295.34999999999997,NA
2008-11-29,NSW,292.45,296.45,,79.0,1002.0,293.45,292.95,NA
2008-11-30,NSW,288.15,298.04999999999995,,55.0,1007.2,292.95,294.54999999999995,NA
2008-12-01,NSW,290.75,304.45,,21.0,1004.6,298.04999999999995,303.95,NA
2008-12-02,NSW,289.75,296.95,,65.0,1007.2,293.95,296.54999999999995,NA
2008-12-03,NSW,291.54999999999995,306.34999999999997,,19.0,1005.6,295.65,305.45,NA
2008-12-04,NSW,291.54999999999995,294.95,,57.0,1018.5,292.75,294.65,NA
2008-12-05,NSW,292.45,300.15,,70.0,1008.6,294.04999999999995,297.25,NA
2008-12-06,NSW,293.95,307.95,,56.0,1004.1,300.15,301.95,NA
2008-12-07,NSW,293.15,299.25,,78.0,1008.4,294.25,294.84999999999997,NA
2008-12-08,NSW,291.34999999999997,295.45,,72.0,1010.9,293.45,295.04999999999995,NA
2008-12-09,NSW,290.54999999999995,299.04999999999995,,60.0,1006.3,292.65,298.04999999999995,NA
2008-12-10,NSW,292.65,296.54999999999995,,66.0,1009.6,295.04999999999995,294.84999999999997,NA
2008-12-11,NSW,290.34999999999997,293.04999999999995,,58.0,1015.0,290.65,292.84999999999997,NA
2008-12-12,NSW,290.54999999999995,297.65,,92.0,1009.9,290.75,291.54999999999995,NA
2008-12-13,NSW,290.15,306.04999999999995,,25.0,990.3,297.65,305.65,NA
2008-12-14,NSW,292.34999999999997,298.54999999999995,,32.0,997.4,294.65,297.04999999999995,NA
2008-12-15,NSW,289.84999999999997,296.95,,43.0,1007.9,294.04999999999995,295.95,NA
2008-12-16,NSW,288.15,297.25,,48.0,1010.1,294.15,296.54999999999995,NA
2008-12-17,NSW,290.84999999999997,299.15,,73.0,1008.0,295.45,296.25,NA
2008-12-18,NSW,292.45,300.54999999999995,,68.0,1001.2,296.25,297.15,NA
2008-12-19,NSW,290.45,299.54999999999995,,58.0,1007.8,294.75,294.34999999999997,NA
2008-12-20,NSW,288.84999999999997,293.54999999999995,,69.0,1019.3,291.54999999999995,291.34999999999997,NA
2008-12-21,NSW,287.45,295.25,,50.0,1019.9,292.75,294.54999999999995,NA
2008-12-22,NSW,289.04999999999995,297.25,,57.0,1014.8,295.25,296.04999999999995,NA
2008-12-23,NSW,292.15,300.04999999999995,,56.0,1008.4,296.95,299.15,NA
2008-12-24,NSW,291.84999999999997,293.84999999999997,,78.0,1012.6,292.75,292.84999999999997,NA
2008-12-25,NSW,289.54999999999995,296.45,,60.0,1013.5,293.84999999999997,295.95,NA
2008-12-26,NSW,292.25,299.15,,71.0,1010.7,296.25,298.54999999999995,NA
2008-12-27,NSW,293.65,300.34999999999997,,70.0,1005.0,297.65,299.34999999999997,NA
2008-12-28,NSW,292.84999999999997,301.45,,63.0,1003.2,296.54999999999995,299.65,NA
2008-12-29,NSW,293.84999999999997,298.04999999999995,,68.0,1003.7,295.75,295.54999999999995,NA
2008-12-30,NSW,291.34999999999997,300.75,,72.0,999.3,294.04999999999995,296.95,NA
2008-12-31,NSW,292.34999999999997,304.65,,42.0,1002.4,297.84999999999997,298.45,NA
2009-01-01,NSW,291.54999999999995,307.84999999999997,,22.0,1000.7,295.15,307.45,NA
2009-01-02,NSW,291.95,295.84999999999997,,57.0,1013.8,293.25,293.95,NA
2009-01-03,NSW,290.15,296.15,,49.0,1019.4,291.95,294.54999999999995,NA
2009-01-04,NSW,291.84999999999997,297.75,,58.0,1015.2,296.15,297.25,NA
2009-01-05,NSW,292.65,301.04999999999995,,60.0,1008.9,296.54999999999995,299.34999999999997,NA
2009-01-06,NSW,293.34999999999997,301.45,,64.0,1008.0,296.25,298.95,NA
2009-01-07,NSW,293.84999999999997,306.25,,67.0,1005.1,296.84999999999997,299.25,NA
2009-01-08,NSW,293.54999999999995,295.54999999999995,,72.0,1013.4,294.34999999999997,293.25,NA
2009-01-09,NSW,290.34999999999997,295.75,,47.0,1018.8,292.34999999999997,294.34999999999997,NA
2009-01-10,NSW,291.45,296.54999999999995,,53.0,1013.9,292.84999999999997,295.65,NA
2009-01-11,NSW,290.54999999999995,297.75,,57.0,1011.5,296.54999999999995,297.04999999999995,NA
2009-01-12,NSW,291.84999999999997,299.95,,61.0,1016.4,296.34999999999997,298.75,NA
2009-01-13,NSW,292.75,299.34999999999997,,56.0,1016.5,296.65,298.54999999999995,NA
2009-01-14,NSW,293.95,302.84999999999997,,49.0,1011.2,298.65,302.25,NA
2009-01-15,NSW,296.15,306.54999999999995,,39.0,1006.0,301.75,306.25,NA
2009-01-16,NSW,291.95,298.15,,61.0,1008.8,294.54999999999995,297.15,NA
2009-01-17,NSW,290.84999999999997,295.75,,48.0,1020.5,292.15,294.75,NA
2009-01-18,NSW,287.95,296.45,,46.0,1020.0,292.65,296.04999999999995,NA
2009-01-19,NSW,289.54999999999995,298.25,,57.0,1015.0,295.65,296.95,NA
2009-01-20,NSW,293.25,301.84999999999997,,54.0,1010.6,297.84999999999997,300.15,NA
2009-01-21,NSW,294.45,304.25,,55.0,1008.1,298.84999999999997,302.34999999999997,NA
2009-01-22,NSW,296.54999999999995,306.75,,45.0,1005.5,300.95,305.84999999999997,NA
2009-01-23,NSW,298.15,304.84999999999997,,58.0,1007.6,302.65,302.25,NA
2009-01-24,NSW,297.95,314.04999999999995,,20.0,1002.8,304.65,313.25,NA
2009-01-25,NSW,293.65,299.04999999999995,,51.0,1018.3,295.04999999999995,297.84999999999997,NA
2009-01-26,NSW,293.95,299.95,,72.0,1019.1,295.04999999999995,298.45,NA
2009-01-27,NSW,293.34999999999997,297.04999999999995,,93.0,1019.9,293.95,295.54999999999995,NA
2009-01-28,NSW,293.04999999999995,300.25,,60.0,1016.0,296.84999999999997,299.75,NA
2009-01-29,NSW,294.34999999999997,301.45,,67.0,1016.5,298.34999999999997,300.65,NA
2009-01-30,NSW,294.25,301.34999999999997,,59.0,1015.8,297.75,300.65,NA
2009-01-31,NSW,294.95,302.25,,54.0,1014.2,298.15,302.15,NA
2009-02-01,NSW,294.34999999999997,301.25,,66.0,1016.2,298.04999999999995,300.04999999999995,NA
2009-02-02,NSW,296.04999999999995,301.45,,63.0,1012.2,297.95,300.25,NA
2009-02-03,NSW,294.95,301.15,,60.0,1010.0,298.54999999999995,301.04999999999995,NA
2009-02-04,NSW,294.75,300.45,,71.0,1009.4,296.34999999999997,299.34999999999997,NA
2009-02-05,NSW,295.34999999999997,302.34999999999997,,58.0,1005.9,299.15,302.04999999999995,NA
2009-02-06,NSW,295.04999999999995,302.65,,64.0,1008.4,298.65,300.54999999999995,NA
2009-02-07,NSW,294.95,306.65,,34.0,1010.6,298.75,305.34999999999997,NA
2009-02-08,NSW,294.54999999999995,301.75,,53.0,1007.5,297.34999999999997,301.25,NA
2009-02-09,NSW,294.04999999999995,295.65,,81.0,1011.7,294.34999999999997,293.75,NA
2009-02-10,NSW,291.04999999999995,292.54999999999995,,89.0,1010.1,291.34999999999997,291.84999999999997,NA
2009-02-11,NSW,289.84999999999997,296.15,,61.0,1011.2,290.84999999999997,296.15,NA
2009-02-12,NSW,290.65,295.15,,56.0,1018.7,292.04999999999995,294.54999999999995,NA
2009-02-13,NSW,289.54999999999995,293.54999999999995,,90.0,1025.0,291.15,291.04999999999995,NA
2009-02-14,NSW,290.15,294.34999999999997,,67.0,1019.2,292.25,293.54999999999995,NA
2009-02-15,NSW,289.65,296.45,,66.0,1013.9,292.54999999999995,296.25,NA
2009-02-16,NSW,291.75,298.15,,62.0,1017.8,293.45,295.75,NA
2009-02-17,NSW,292.54999999999995,296.04999999999995,,71.0,1015.4,293.95,295.15,NA
2009-02-18,NSW,292.54999999999995,299.75,,62.0,1008.1,293.34999999999997,298.84999999999997,NA
2009-02-19,NSW,292.04999999999995,301.54999999999995,,60.0,1005.0,296.25,300.65,NA
2009-02-20,NSW,293.45,299.25,,68.0,1010.2,295.54999999999995,298.25,NA
2009-02-21,NSW,295.04999999999995,297.54999999999995,,68.0,1013.2,295.65,296.75,NA
2009-02-22,NSW,293.45,298.04999999999995,,59.0,1017.6,294.84999999999997,297.54999999999995,NA
2009-02-23,NSW,292.75,300.15,,63.0,1013.0,295.75,299.65,NA
2009-02-24,NSW,293.04999999999995,303.65,,57.0,1013.2,296.15,301.34999999999997,NA
2009-02-25,NSW,294.25,299.54999999999995,,63.0,1014.6,295.15,299.25,NA
2009-02-26,NSW,292.75,297.75,,58.0,1018.7,293.84999999999997,296.75,NA
2009-02-27,NSW,290.65,296.65,,50.0,1015.9,292.04999999999995,296.34999999999997,NA
2009-02-28,NSW,290.65,298.54999999999995,,61.0,1006.9,293.84999999999997,297.25,NA
2009-03-01,NSW,293.65,298.84999999999997,,60.0,1010.8,296.25,297.95,NA
2009-03-02,NSW,294.95,298.65,,60.0,1015.2,295.95,298.25,NA
2009-03-03,NSW,293.95,300.04999999999995,,55.0,1015.2,297.25,298.75,NA
2009-03-04,NSW,295.65,298.25,,49.0,1008.5,297.34999999999997,296.04999999999995,NA
2009-03-05,NSW,289.95,297.75,,37.0,1008.6,292.45,297.34999999999997,NA
2009-03-06,NSW,287.54999999999995,296.75,,48.0,1011.4,290.95,295.65,NA
2009-03-07,NSW,290.84999999999997,299.45,,58.0,1011.8,293.65,298.95,NA
2009-03-08,NSW,293.34999999999997,298.45,,77.0,1018.7,295.34999999999997,295.15,NA
2009-03-09,NSW,291.34999999999997,297.65,,69.0,1020.4,292.25,296.75,NA
2009-03-10,NSW,292.25,297.65,,53.0,1021.3,295.95,297.45,NA
2009-03-11,NSW,293.34999999999997,296.54999999999995,,70.0,1022.7,296.45,295.45,NA
2009-03-12,NSW,291.34999999999997,298.45,,57.0,1020.4,293.45,297.84999999999997,NA
2009-03-13,NSW,292.75,298.65,,76.0,1016.2,294.25,297.04999999999995,NA
2009-03-14,NSW,293.04999999999995,300.34999999999997,,64.0,1010.1,295.45,299.95,NA
2009-03-15,NSW,292.34999999999997,300.54999999999995,,61.0,1007.8,294.84999999999997,298.15,NA
2009-03-16,NSW,289.25,299.95,,29.0,1008.2,291.84999999999997,299.84999999999997,NA
2009-03-17,NSW,289.04999999999995,298.84999999999997,,48.0,1012.5,291.95,297.04999999999995,NA
2009-03-18,NSW,290.25,297.65,,52.0,1016.1,293.25,297.45,NA
2009-03-19,NSW,290.65,300.84999999999997,,67.0,1013.7,293.75,298.04999999999995,NA
2009-03-20,NSW,293.04999999999995,299.25,,69.0,1016.6,296.65,298.45,NA
2009-03-21,NSW,292.75,298.45,,58.0,1017.2,295.25,298.04999999999995,NA
2009-03-22,NSW,290.75,299.84999999999997,,58.0,1015.1,293.54999999999995,298.15,NA
2009-03-23,NSW,292.65,298.84999999999997,,61.0,1015.1,296.25,298.75,NA
2009-03-24,NSW,293.65,299.25,,59.0,1016.3,296.75,299.04999999999995,NA
2009-03-25,NSW,293.95,299.15,,60.0,1017.5,296.15,298.34999999999997,NA
2009-03-26,NSW,293.65,299.75,,56.0,1016.7,296.95,298.84999999999997,NA
2009-03-27,NSW,293.75,296.65,,59.0,1023.7,295.15,295.65,NA
2009-03-28,NSW,289.54999999999995,296.65,,49.0,1023.2,291.04999999999995,296.15,NA
2009-03-29,NSW,289.25,297.54999999999995,,66.0,1021.7,292.04999999999995,296.15,NA
2009-03-30,NSW,291.75,299.34999999999997,,65.0,1022.3,296.04999999999995,297.84999999999997,NA
2009-03-31,NSW,292.95,295.65,,89.0,1020.4,294.25,293.04999999999995,NA
2009-04-01,NSW,291.54999999999995,297.84999999999997,,73.0,1021.0,293.65,297.04999999999995,NA
2009-04-02,NSW,292.75,297.84999999999997,,79.0,1021.8,295.04999999999995,296.95,NA
2009-04-03,NSW,293.25,298.25,,73.0,1016.9,294.54999999999995,297.54999999999995,NA
2009-04-04,NSW,291.45,293.95,,58.0,1019.2,291.54999999999995,293.25,NA
2009-04-05,NSW,290.25,295.95,,67.0,1014.4,292.25,294.65,NA
2009-04-06,NSW,290.15,294.25,,59.0,1019.6,292.65,292.54999999999995,NA
2009-04-07,NSW,289.45,294.45,,55.0,1024.4,291.95,293.25,NA
2009-04-08,NSW,285.95,295.54999999999995,,59.0,1024.9,291.84999999999997,294.45,NA
2009-04-09,NSW,288.25,296.34999999999997,,58.0,1022.3,292.75,294.95,NA
2009-04-10,NSW,287.84999999999997,295.84999999999997,,65.0,1021.0,291.54999999999995,295.54999999999995,NA
2009-04-11,NSW,290.54999999999995,296.95,,69.0,1023.0,292.95,296.15,NA
2009-04-12,NSW,292.04999999999995,299.25,,72.0,1020.5,293.54999999999995,296.54999999999995,NA
2009-04-13,NSW,293.54999999999995,295.75,,84.0,1019.3,294.75,294.04999999999995,NA
2009-04-14,NSW,290.75,300.04999999999995,,70.0,1011.2,292.34999999999997,296.25,NA
2009-04-15,NSW,289.25,302.45,,25.0,1006.9,293.65,302.15,NA
2009-04-16,NSW,288.04999999999995,297.25,,38.0,1011.7,290.54999999999995,295.75,NA
2009-04-17,NSW,286.65,297.25,,51.0,1015.9,291.54999999999995,295.65,NA
2009-04-18,NSW,287.34999999999997,295.95,,56.0,1018.1,291.45,294.04999999999995,NA
2009-04-19,NSW,288.95,295.65,,62.0,1017.9,289.25,294.84999999999997,NA
2009-04-20,NSW,289.04999999999995,294.54999999999995,,59.0,1018.9,292.65,292.84999999999997,NA
2009-04-21,NSW,289.54999999999995,295.25,,64.0,1021.3,293.65,293.25,NA
2009-04-22,NSW,289.15,295.84999999999997,,65.0,1022.5,290.34999999999997,293.25,NA
2009-04-23,NSW,287.84999999999997,294.75,,60.0,1018.2,290.04999999999995,293.15,NA
2009-04-24,NSW,286.25,297.84999999999997,,63.0,1006.6,290.54999999999995,295.75,NA
2009-04-25,NSW,289.45,297.04999999999995,,40.0,1002.4,292.45,295.34999999999997,NA
2009-04-26,NSW,289.84999999999997,293.34999999999997,,29.0,1003.1,290.84999999999997,292.65,NA
2009-04-27,NSW,284.34999999999997,291.84999999999997,,26.0,1012.7,287.25,291.04999999999995,NA
2009-04-28,NSW,284.95,295.04999999999995,,30.0,1014.9,289.25,293.65,NA
2009-04-29,NSW,283.34999999999997,290.75,,63.0,1019.5,285.75,289.75,NA
2009-04-30,NSW,284.15,290.54999999999995,,88.0,1020.4,285.95,287.25,NA
2009-05-01,NSW,283.34999999999997,295.65,,53.0,1020.9,286.15,293.84999999999997,NA
2009-05-02,NSW,284.04999999999995,295.15,,56.0,1022.7,287.15,293.95,NA
2009-05-03,NSW,284.54999999999995,293.65,,61.0,1025.5,285.95,293.54999999999995,NA
2009-05-04,NSW,285.25,296.45,,53.0,1025.5,287.65,294.75,NA
2009-05-05,NSW,287.15,294.15,,61.0,1028.3,287.84999999999997,293.65,NA
2009-05-06,NSW,286.04999999999995,296.04999999999995,,61.0,1023.7,287.25,293.84999999999997,NA
2009-05-07,NSW,285.15,295.84999999999997,,44.0,1021.7,288.15,294.75,NA
2009-05-08,NSW,285.45,294.04999999999995,,61.0,1025.0,288.04999999999995,292.75,NA
2009-05-09,NSW,284.25,295.95,,46.0,1020.4,286.54999999999995,294.15,NA
2009-05-10,NSW,286.15,293.25,,46.0,1023.6,287.04999999999995,292.75,NA
2009-05-11,NSW,284.95,292.04999999999995,,55.0,1022.4,287.45,290.54999999999995,NA
2009-05-12,NSW,282.75,293.25,,51.0,1018.1,285.15,291.65,NA
2009-05-13,NSW,283.54999999999995,294.45,,39.0,1012.8,285.54999999999995,294.04999999999995,NA
2009-05-14,NSW,284.25,294.65,,31.0,1010.6,288.34999999999997,293.65,NA
2009-05-15,NSW,285.54999999999995,294.84999999999997,,34.0,1009.7,287.34999999999997,294.54999999999995,NA
2009-05-16,NSW,287.34999999999997,294.84999999999997,,38.0,1008.1,291.84999999999997,294.84999999999997,NA
2009-05-17,NSW,284.54999999999995,293.84999999999997,,40.0,1017.7,286.15,292.75,NA
2009-05-18,NSW,283.65,294.04999999999995,,52.0,1023.3,286.34999999999997,292.84999999999997,NA
2009-05-19,NSW,286.15,294.54999999999995,,53.0,1021.4,287.65,293.15,NA
2009-05-20,NSW,287.65,294.34999999999997,,62.0,1020.1,292.34999999999997,293.54999999999995,NA
2009-05-21,NSW,287.95,292.84999999999997,,62.0,1022.0,292.34999999999997,291.84999999999997,NA
2009-05-22,NSW,288.75,292.75,,85.0,1020.8,292.25,290.65,NA
2009-05-23,NSW,288.54999999999995,293.95,,80.0,1023.3,292.75,291.25,NA
2009-05-24,NSW,290.54999999999995,294.45,,48.0,1025.4,292.84999999999997,293.84999999999997,NA
2009-05-25,NSW,286.75,293.45,,61.0,1023.2,288.54999999999995,292.54999999999995,NA
2009-05-26,NSW,285.95,296.54999999999995,,57.0,1018.9,287.04999999999995,294.75,NA
2009-05-27,NSW,287.04999999999995,290.04999999999995,,86.0,1018.4,288.45,289.45,NA
2009-05-28,NSW,285.15,292.34999999999997,,72.0,1020.2,286.65,290.25,NA
2009-05-29,NSW,284.54999999999995,290.65,,65.0,1022.3,285.54999999999995,289.75,NA
2009-05-30,NSW,283.04999999999995,289.65,,78.0,1027.1,284.84999999999997,289.04999999999995,NA
2009-05-31,NSW,284.75,291.95,,67.0,1031.9,287.65,289.95,NA
2009-06-01,NSW,286.25,289.95,,67.0,1030.4,286.45,289.25,NA
2009-06-02,NSW,285.65,292.25,,68.0,1027.1,286.84999999999997,291.65,NA
2009-06-03,NSW,286.84999999999997,291.65,,87.0,1022.3,289.15,290.75,NA
2009-06-04,NSW,286.25,290.15,,86.0,1016.8,286.54999999999995,289.95,NA
2009-06-05,NSW,286.25,291.65,,55.0,1012.4,287.65,291.54999999999995,NA
2009-06-06,NSW,282.45,292.15,,45.0,1010.1,284.75,291.84999999999997,NA
2009-06-07,NSW,283.84999999999997,292.95,,42.0,1004.8,285.75,291.84999999999997,NA
2009-06-08,NSW,284.54999999999995,292.34999999999997,,34.0,1007.3,286.95,291.75,NA
2009-06-09,NSW,283.15,289.34999999999997,,44.0,1008.3,284.84999999999997,288.15,NA
2009-06-10,NSW,282.84999999999997,287.34999999999997,,32.0,1012.5,283.65,286.75,NA
2009-06-11,NSW,279.25,288.95,,28.0,1018.2,281.04999999999995,288.54999999999995,NA
2009-06-12,NSW,279.34999999999997,290.25,,41.0,1020.2,281.34999999999997,290.25,NA
2009-06-13,NSW,280.95,291.65,,40.0,1014.0,282.54999999999995,289.95,NA
2009-06-14,NSW,282.54999999999995,288.75,,61.0,1011.9,284.15,287.54999999999995,NA
2009-06-15,NSW,281.34999999999997,292.95,,40.0,1010.6,283.34999999999997,291.54999999999995,NA
2009-06-16,NSW,282.34999999999997,289.45,,88.0,1020.1,286.25,286.75,NA
2009-06-17,NSW,283.65,288.75,,87.0,1026.5,284.34999999999997,287.34999999999997,NA
2009-06-18,NSW,283.25,288.54999999999995,,85.0,1028.1,283.84999999999997,287.34999999999997,NA
2009-06-19,NSW,282.34999999999997,291.15,,46.0,1028.0,284.04999999999995,290.95,NA
2009-06-20,NSW,284.04999999999995,289.15,,87.0,1024.6,284.84999999999997,288.65,NA
2009-06-21,NSW,284.84999999999997,292.25,,82.0,1020.7,287.25,290.95,NA
2009-06-22,NSW,287.25,294.15,,59.0,1017.7,288.25,293.75,NA
2009-06-23,NSW,283.25,292.75,,58.0,1016.7,284.34999999999997,291.95,NA
2009-06-24,NSW,282.25,292.04999999999995,,49.0,1010.7,283.84999999999997,291.75,NA
2009-06-25,NSW,281.84999999999997,290.04999999999995,,50.0,1012.2,285.04999999999995,288.95,NA
2009-06-26,NSW,281.84999999999997,291.75,,51.0,1009.2,283.84999999999997,289.75,NA
2009-06-27,NSW,282.54999999999995,288.95,,79.0,1005.4,283.54999999999995,288.25,NA
2009-06-28,NSW,283.54999999999995,291.84999999999997,,54.0,1004.5,285.54999999999995,290.65,NA
2009-06-29,NSW,282.75,293.84999999999997,,47.0,1010.3,285.45,293.54999999999995,NA
2009-06-30,NSW,285.45,293.04999999999995,,54.0,1008.2,288.75,292.25,NA
2009-07-01,NSW,288.84999999999997,294.34999999999997,,27.0,1004.1,289.65,293.65,NA
2009-07-02,NSW,284.15,292.04999999999995,,32.0,1006.4,286.15,290.95,NA
2009-07-03,NSW,284.25,289.34999999999997,,41.0,1004.0,285.45,287.65,NA
2009-07-04,NSW,281.65,290.25,,34.0,1011.1,283.25,289.84999999999997,NA
2009-07-05,NSW,283.25,291.25,,32.0,1016.4,284.95,290.34999999999997,NA
2009-07-06,NSW,279.34999999999997,288.84999999999997,,48.0,1017.8,280.65,287.95,NA
2009-07-07,NSW,280.65,288.25,,60.0,1024.1,282.15,287.84999999999997,NA
2009-07-08,NSW,281.75,289.95,,61.0,1028.2,283.65,288.54999999999995,NA
2009-07-09,NSW,282.25,290.75,,63.0,1028.5,283.45,289.34999999999997,NA
2009-07-10,NSW,282.65,291.75,,65.0,1024.7,283.95,289.95,NA
2009-07-11,NSW,282.25,289.54999999999995,,58.0,1018.6,283.45,288.95,NA
2009-07-12,NSW,283.45,289.95,,56.0,1009.4,284.95,289.84999999999997,NA
2009-07-13,NSW,284.75,290.54999999999995,,53.0,1005.9,287.65,289.95,NA
2009-07-14,NSW,283.34999999999997,290.34999999999997,,34.0,1004.4,285.25,289.95,NA
2009-07-15,NSW,279.84999999999997,290.45,,42.0,1008.2,282.04999999999995,290.15,NA
2009-07-16,NSW,281.25,289.65,,47.0,1010.3,282.34999999999997,287.65,NA
2009-07-17,NSW,282.34999999999997,288.95,,59.0,1019.2,283.84999999999997,288.25,NA
2009-07-18,NSW,281.15,291.75,,42.0,1018.4,282.15,291.54999999999995,NA
2009-07-19,NSW,281.15,293.04999999999995,,37.0,1019.2,283.34999999999997,292.65,NA
2009-07-20,NSW,281.34999999999997,294.45,,34.0,1020.4,283.45,294.34999999999997,NA
2009-07-21,NSW,281.95,296.54999999999995,,43.0,1015.7,284.34999999999997,294.45,NA
2009-07-22,NSW,284.34999999999997,297.84999999999997,,39.0,1005.4,292.84999999999997,297.15,NA
2009-07-23,NSW,284.54999999999995,291.45,,42.0,1014.5,286.75,289.54999999999995,NA
2009-07-24,NSW,281.54999999999995,290.65,,51.0,1024.6,283.04999999999995,289.25,NA
2009-07-25,NSW,280.75,291.75,,54.0,1022.1,282.04999999999995,288.65,NA
2009-07-26,NSW,282.04999999999995,288.45,,68.0,1014.2,283.04999999999995,287.25,NA
2009-07-27,NSW,281.45,292.04999999999995,,34.0,1015.4,283.65,291.95,NA
2009-07-28,NSW,281.25,291.84999999999997,,38.0,1020.2,284.34999999999997,291.04999999999995,NA
2009-07-29,NSW,282.65,292.65,,41.0,1022.3,284.45,291.84999999999997,NA
2009-07-30,NSW,281.65,292.04999999999995,,39.0,1019.3,283.84999999999997,291.84999999999997,NA
2009-07-31,NSW,282.34999999999997,292.84999999999997,,38.0,1017.9,285.95,291.54999999999995,NA
2009-08-01,NSW,282.34999999999997,292.34999999999997,,33.0,1021.4,284.65,291.95,NA
2009-08-02,NSW,281.04999999999995,292.34999999999997,,46.0,1022.7,283.34999999999997,290.45,NA
2009-08-03,NSW,281.45,293.65,,29.0,1019.6,286.54999999999995,293.04999999999995,NA
2009-08-04,NSW,283.15,292.95,,33.0,1017.4,284.84999999999997,291.34999999999997,NA
2009-08-05,NSW,280.75,292.45,,40.0,1020.4,283.65,290.65,NA
2009-08-06,NSW,281.15,292.65,,55.0,1019.2,284.34999999999997,290.75,NA
2009-08-07,NSW,284.15,296.65,,21.0,1009.4,288.54999999999995,296.34999999999997,NA
2009-08-08,NSW,280.95,289.95,,41.0,1020.8,282.95,289.04999999999995,NA
2009-08-09,NSW,279.04999999999995,289.95,,55.0,1017.9,281.65,289.15,NA
2009-08-10,NSW,279.95,289.45,,59.0,1017.0,282.25,288.84999999999997,NA
2009-08-11,NSW,282.25,289.95,,64.0,1012.5,284.84999999999997,289.45,NA
2009-08-12,NSW,282.04999999999995,292.95,,32.0,1009.4,285.04999999999995,292.75,NA
2009-08-13,NSW,282.15,294.15,,35.0,1011.7,285.95,293.65,NA
2009-08-14,NSW,283.95,294.15,,62.0,1016.5,287.15,291.04999999999995,NA
2009-08-15,NSW,281.84999999999997,295.25,,35.0,1016.2,284.25,295.25,NA
2009-08-16,NSW,282.54999999999995,298.84999999999997,,27.0,1009.0,286.15,298.34999999999997,NA
